"TIME","USD","JPY","CZK","DKK","GBP","HUF","PLN","RON","SEK","CHF","NOK","HRK","RUB","TRY","AUD","CAD","CNY","HKD","IDR","KRW","MYR","NZD","PHP","SGD","THB","ZAR"
2007-06-06,1.3513,163.67,28.433,7.4467,0.6783,252.99,3.8315,3.2668,9.34,1.6452,8.08,7.343,34.899,1.785,1.6053,1.4341,10.3183,10.5558,12033.33,1252.66,4.6214,1.802,62.092,2.0696,44.208,9.739
2007-06-07,1.347,163.43,28.412,7.4466,0.679,253.15,3.8355,3.2679,9.3205,1.6477,8.082,7.3534,34.846,1.7883,1.5926,1.4267,10.3028,10.5256,11954.63,1248.33,4.6135,1.7842,61.969,2.0669,43.977,9.695
2007-06-08,1.3349,162.4,28.42,7.4457,0.67885,254.72,3.8468,3.2841,9.3425,1.6475,8.1005,7.348,34.697,1.8022,1.587,1.4261,10.2187,10.4327,12154.26,1242.86,4.6261,1.7756,62.126,2.0599,43.527,9.7505
2007-06-11,1.3355,162.55,28.442,7.4457,0.6784,253.88,3.833,3.2676,9.3367,1.6534,8.1195,7.3399,34.707,1.7893,1.5849,1.4186,10.2342,10.4352,12119.66,1245.49,4.6322,1.781,62.101,2.0615,43.2,9.702
2007-06-12,1.3345,162.56,28.462,7.4481,0.676,252.94,3.8282,3.2604,9.3923,1.6556,8.1115,7.3305,34.692,1.7816,1.5845,1.4175,10.2004,10.4304,11983.81,1240.48,4.596,1.7753,61.614,2.0532,43.471,9.6158
2007-06-13,1.3287,162.52,28.511,7.4474,0.6745,254.37,3.836,3.2617,9.4157,1.6532,8.101,7.3405,34.632,1.7853,1.5829,1.423,10.146,10.3829,12068.58,1237.62,4.6166,1.7724,62.05,2.051,43.269,9.6607
2007-06-14,1.3304,163.56,28.603,7.4461,0.67605,252.89,3.8236,3.248,9.4166,1.6549,8.1075,7.3445,34.66,1.7738,1.5937,1.4202,10.1682,10.3998,12066.73,1237.07,4.6105,1.7746,62.09,2.0524,43.313,9.6057
2007-06-15,1.3314,164.42,28.586,7.446,0.67595,251.69,3.8114,3.2366,9.427,1.6576,8.0935,7.3475,34.668,1.7608,1.5922,1.4159,10.1525,10.4103,12043.18,1236.01,4.6033,1.7696,61.71,2.0539,43.279,9.5691
2007-06-18,1.3404,165.46,28.599,7.444,0.6763,250.2,3.8011,3.214,9.4345,1.662,8.075,7.3417,34.782,1.7478,1.5931,1.4373,10.229,10.4793,11929.56,1244.43,4.5875,1.7768,61.484,2.0605,43.62,9.535
2007-06-19,1.3403,165.46,28.597,7.4452,0.67465,249.78,3.7966,3.219,9.4172,1.6627,8.079,7.34,34.785,1.7464,1.5876,1.4302,10.2097,10.4788,11962.18,1243.46,4.6073,1.7742,61.614,2.0609,43.254,9.5086
2007-06-20,1.3427,165.88,28.728,7.4442,0.6737,248.08,3.7763,3.2051,9.299,1.6605,8.0525,7.3305,34.83,1.7435,1.5851,1.431,10.2287,10.4923,12010.45,1245.76,4.6048,1.7625,61.63,2.0613,43.396,9.5004
2007-06-21,1.3397,165.5,28.605,7.4435,0.6721,248.91,3.7957,3.2036,9.2543,1.6613,8.0345,7.3305,34.768,1.7592,1.5819,1.4303,10.2069,10.4657,12077.4,1241.9,4.6287,1.7546,61.827,2.0587,43.404,9.6033
2007-06-22,1.3441,166.75,28.65,7.4432,0.67305,245.7,3.778,3.1662,9.2448,1.6576,7.987,7.3248,34.83,1.76,1.5847,1.4411,10.243,10.5044,12103.62,1247.46,4.6412,1.755,61.855,2.0663,43.341,9.5932
2007-06-25,1.3461,166.21,28.718,7.4426,0.6735,246.84,3.7886,3.1799,9.2452,1.6538,8.004,7.3245,34.841,1.771,1.585,1.4424,10.2565,10.517,12162.01,1247.23,4.6649,1.7563,61.988,2.07,43.466,9.6252
2007-06-26,1.346,165.78,28.696,7.4415,0.67315,247.77,3.7973,3.1764,9.2816,1.6547,8.01,7.3085,34.714,1.7827,1.5849,1.4402,10.251,10.5164,12221.68,1246.8,4.6794,1.7528,62.32,2.0697,43.207,9.6596
2007-06-27,1.3438,164.69,28.648,7.4423,0.67295,247.72,3.803,3.1695,9.2815,1.652,7.9725,7.3024,34.733,1.7886,1.5965,1.4384,10.2381,10.5025,12272.93,1246.78,4.6805,1.7627,62.554,2.0671,42.834,9.6737
2007-06-28,1.3467,165.61,28.633,7.4425,0.67215,247.44,3.782,3.1666,9.2415,1.6544,7.952,7.3042,34.742,1.7796,1.5918,1.4293,10.2553,10.5264,12224.67,1248.19,4.6683,1.7513,62.42,2.0649,42.859,9.572
2007-06-29,1.3505,166.63,28.718,7.4422,0.674,246.15,3.7677,3.134,9.2525,1.6553,7.9725,7.3035,34.807,1.774,1.5885,1.4245,10.2816,10.5569,12201.77,1247.73,4.6626,1.7502,62.461,2.0664,42.615,9.5531
2007-07-02,1.3588,166.66,28.737,7.441,0.67565,245.51,3.7571,3.113,9.2655,1.649,7.969,7.2995,34.915,1.7721,1.5859,1.4395,10.3333,10.6216,12246.86,1252.34,4.6668,1.7446,62.437,2.0724,43.264,9.5323
2007-07-03,1.3601,166.63,28.777,7.4416,0.6751,245.75,3.7562,3.1254,9.2373,1.655,7.938,7.3105,34.936,1.7606,1.5902,1.438,10.3291,10.6265,12261.3,1248.5,4.6876,1.7384,62.293,2.0722,43.258,9.4907
2007-07-04,1.3618,166.87,28.699,7.4415,0.67535,246.12,3.7599,3.1348,9.173,1.6558,7.9365,7.304,34.947,1.7616,1.5875,1.4415,10.3425,10.6393,12266.41,1252.65,4.6928,1.7407,62.711,2.0709,42.965,9.502
2007-07-05,1.364,167.1,28.65,7.4415,0.6756,246.21,3.7642,3.1289,9.157,1.6553,7.924,7.3064,35.007,1.7664,1.5854,1.4426,10.3642,10.6603,12289.64,1257.68,4.7024,1.7318,62.935,2.0718,42.284,9.5598
2007-07-06,1.3596,167.57,28.624,7.4414,0.67635,246.33,3.766,3.1188,9.1585,1.6589,7.9125,7.298,34.994,1.7607,1.5875,1.4303,10.3343,10.6293,12297.58,1250.22,4.6893,1.7368,62.542,2.0697,42.981,9.5635
2007-07-09,1.3621,168.13,28.675,7.4404,0.6763,245.7,3.7522,3.125,9.1677,1.6582,7.913,7.293,34.976,1.7507,1.5832,1.4264,10.354,10.6476,12286.14,1254.49,4.6863,1.7432,62.616,2.0692,43.24,9.4975
2007-07-10,1.3666,167.86,28.629,7.4397,0.67735,246.19,3.7695,3.14,9.1873,1.6553,7.966,7.2905,35,1.7628,1.5876,1.4329,10.3602,10.6823,12296.67,1257.2,4.7011,1.7562,62.727,2.074,42.836,9.581
2007-07-11,1.3753,167.39,28.475,7.4395,0.67695,246.83,3.7745,3.1352,9.1663,1.6535,7.9655,7.2885,35.115,1.783,1.5963,1.4569,10.4015,10.7501,12422.4,1264.24,4.7468,1.7719,63.47,2.0839,42.153,9.7
2007-07-12,1.3788,168.39,28.353,7.4414,0.6783,246.63,3.7581,3.138,9.1448,1.6574,7.9325,7.296,35.162,1.772,1.5967,1.4484,10.4338,10.7771,12491.93,1266.15,4.7575,1.763,63.328,2.0897,42.743,9.6744
2007-07-13,1.3782,168.68,28.318,7.4416,0.67795,245.7,3.7487,3.134,9.156,1.6579,7.913,7.29,35.092,1.754,1.5879,1.4414,10.4323,10.7756,12434.81,1263.74,4.7479,1.7531,62.915,2.0877,41.996,9.5926
2007-07-16,1.3781,167.84,28.205,7.4413,0.67655,245.5,3.7493,3.1275,9.1503,1.6556,7.9025,7.2805,35.094,1.7545,1.5774,1.4419,10.4292,10.7765,12464.91,1265.37,4.742,1.7409,62.635,2.0894,41.55,9.59
2007-07-17,1.3771,168.07,28.271,7.4412,0.6732,245.83,3.7511,3.1279,9.1613,1.6554,7.8845,7.2925,35.073,1.7617,1.5755,1.438,10.4149,10.7682,12469.64,1264.45,4.7441,1.7398,62.217,2.0895,41.588,9.6166
2007-07-18,1.3779,168.3,28.248,7.4412,0.672,245.93,3.7593,3.1281,9.172,1.6572,7.9225,7.2885,35.082,1.7608,1.5702,1.4417,10.4224,10.7766,12538.89,1262.43,4.7565,1.7405,62.35,2.0931,41.668,9.6112
2007-07-19,1.382,168.66,28.281,7.441,0.67455,245.87,3.757,3.1275,9.1757,1.6585,7.9035,7.2876,35.108,1.7525,1.5722,1.442,10.4523,10.808,12562.38,1265.84,4.7506,1.7433,61.983,2.0905,41.384,9.508
2007-07-20,1.3803,168.46,28.253,7.4409,0.6722,245.63,3.7568,3.1365,9.1677,1.662,7.902,7.289,35.081,1.752,1.5676,1.4405,10.4544,10.7946,12502.07,1262.97,4.7068,1.7339,61.837,2.0856,41.057,9.51
2007-07-23,1.3821,167.58,28.192,7.4408,0.67155,245.68,3.7661,3.1279,9.1855,1.6633,7.912,7.2889,35.093,1.7307,1.5645,1.4436,10.4514,10.8096,12539.1,1264.97,4.7109,1.7229,61.78,2.0844,40.772,9.4228
2007-07-24,1.3833,167.22,28.183,7.4409,0.6707,246.03,3.7605,3.1198,9.1775,1.6645,7.9135,7.2865,35.114,1.7092,1.5631,1.4456,10.4612,10.8187,12508.49,1264.47,4.7053,1.7103,61.972,2.0823,41.084,9.435
2007-07-25,1.3743,165.55,28.121,7.441,0.66905,246.46,3.7857,3.1283,9.2103,1.666,7.951,7.2904,35.006,1.71,1.5536,1.4276,10.3871,10.7522,12513,1256.04,4.7049,1.7072,61.912,2.074,41.195,9.385
2007-07-26,1.3722,164.52,28.124,7.4413,0.6708,249.04,3.806,3.1436,9.2266,1.6607,7.976,7.2905,34.975,1.7518,1.5561,1.4396,10.3814,10.7372,12539.16,1260.02,4.719,1.7262,62.174,2.079,40.651,9.5685
2007-07-27,1.3651,162.12,28.027,7.4408,0.672,251.91,3.8039,3.1699,9.2272,1.6525,8.04,7.2898,34.916,1.7916,1.5839,1.4456,10.3233,10.6792,12552.09,1258.28,4.7219,1.7568,62.249,2.0658,40.65,9.6864
2007-07-30,1.3659,161.58,28.025,7.4408,0.6753,252.56,3.8096,3.1702,9.1945,1.6437,8,7.3135,34.95,1.7947,1.6121,1.46,10.3363,10.6881,12579.94,1261.2,4.7294,1.8048,62.012,2.069,40.704,9.799
2007-07-31,1.3707,163.59,28.037,7.4409,0.674,250.45,3.789,3.159,9.19,1.6519,7.9595,7.3085,35.006,1.7498,1.5951,1.454,10.3795,10.7258,12644.71,1260.08,4.7351,1.775,62.093,2.0712,41.121,9.74
2007-08-01,1.3663,161.9,28,7.4408,0.6746,252.41,3.803,3.1732,9.2597,1.6436,7.993,7.315,34.972,1.7758,1.6049,1.4557,10.3434,10.6975,12713.42,1263.9,4.7445,1.7936,62.508,2.0759,40.777,9.7616
2007-08-02,1.3664,162.8,28.017,7.4414,0.67325,251.81,3.7905,3.1745,9.2325,1.6492,7.9635,7.3095,34.99,1.7476,1.596,1.4444,10.3461,10.6979,12707.52,1260.85,4.7407,1.7849,62.649,2.0748,40.787,9.6795
2007-08-03,1.3694,163.24,28.043,7.4421,0.6733,250.55,3.7868,3.1653,9.2137,1.6501,7.9305,7.3102,35.013,1.745,1.5985,1.4473,10.3636,10.7212,12698.45,1263.68,4.7409,1.7858,62.102,2.0783,40.826,9.6814
2007-08-06,1.3818,162.88,28.067,7.4426,0.68015,251.32,3.7886,3.1768,9.2192,1.6385,7.9425,7.3022,35.197,1.7715,1.613,1.455,10.4478,10.8183,12850.74,1276.02,4.79,1.8153,62.734,2.0924,41.385,9.8274
2007-08-07,1.3794,163.67,28.149,7.443,0.68055,250.75,3.785,3.1748,9.2162,1.6447,7.9765,7.3055,35.06,1.7558,1.6141,1.4569,10.4425,10.7997,12876.7,1273.12,4.7831,1.81,62.666,2.0889,41.888,9.732
2007-08-08,1.3794,164.5,28.183,7.4439,0.67795,248.93,3.7728,3.1674,9.2347,1.6468,7.9625,7.3055,35.083,1.7349,1.6039,1.4496,10.4487,10.7993,12820.83,1274.77,4.7672,1.8044,62.28,2.0843,42.853,9.7
2007-08-09,1.3729,162.68,28.119,7.4433,0.67705,250.65,3.777,3.1739,9.2788,1.6401,7.942,7.3111,34.888,1.7523,1.6058,1.4479,10.3854,10.7406,12809.16,1267.12,4.7633,1.8134,62.192,2.0802,42.896,9.7414
2007-08-10,1.365,160.37,28.044,7.4429,0.67685,253.15,3.7787,3.2133,9.2924,1.6314,7.9985,7.3058,34.833,1.781,1.6219,1.4399,10.3385,10.6734,12759.34,1271.98,4.7461,1.8403,62.312,2.0799,42.809,9.8619
2007-08-13,1.3651,161.47,28.046,7.4427,0.67775,252.03,3.7755,3.1984,9.3143,1.6394,7.9845,7.3058,34.809,1.7595,1.6183,1.4372,10.3495,10.6791,12753.45,1269.13,4.7437,1.8461,62.249,2.0752,42.91,9.7871
2007-08-14,1.3591,160.74,27.978,7.4422,0.6788,254.41,3.7897,3.2021,9.315,1.6421,7.975,7.3068,34.721,1.7752,1.6184,1.4352,10.2965,10.6306,12714.38,1267.22,4.7276,1.8571,62.247,2.0673,43.079,9.8424
2007-08-15,1.3476,157.39,27.935,7.4417,0.6775,258.92,3.8301,3.2316,9.3633,1.6383,7.991,7.3062,34.599,1.8085,1.6381,1.4508,10.2226,10.535,12702.48,1256.57,4.7003,1.886,62.259,2.0653,43.728,10.0043
2007-08-16,1.3405,153.19,27.51,7.4419,0.6756,260.2,3.838,3.2575,9.413,1.6302,8.035,7.3062,34.599,1.8755,1.7072,1.4469,10.1932,10.4786,12701.24,1268.65,4.6991,1.979,62.199,2.0679,44.169,10.0182
2007-08-17,1.3454,152.74,27.663,7.4409,0.6792,260.2,3.8337,3.2769,9.359,1.6245,8.0375,7.333,34.774,1.8636,1.7213,1.4416,10.2184,10.5081,12747.67,1278.74,4.7298,1.9727,63.039,2.066,44.903,10.0198
2007-08-20,1.3476,155.14,27.699,7.4412,0.6789,259.19,3.8377,3.2588,9.3296,1.6284,7.991,7.3252,34.756,1.8185,1.6791,1.4298,10.2244,10.5331,12653.96,1270.72,4.7011,1.9336,63,2.0587,44.22,9.9213
2007-08-21,1.3508,154.98,27.668,7.4417,0.68105,260.39,3.8454,3.2727,9.3645,1.6248,7.9985,7.3292,34.922,1.837,1.682,1.4297,10.2534,10.5518,12751.55,1274.55,4.7244,1.9269,63.217,2.0615,44.385,9.9727
2007-08-22,1.3493,155.32,27.749,7.4415,0.67865,258.85,3.834,3.2655,9.3852,1.6306,7.992,7.3275,34.834,1.8122,1.6752,1.4299,10.2547,10.5339,12676.67,1273.87,4.6989,1.9281,62.635,2.0611,43.908,9.8522
2007-08-23,1.3574,158.26,27.734,7.4416,0.6765,257.23,3.83,3.2509,9.369,1.6387,7.9645,7.3268,34.91,1.7963,1.6554,1.425,10.2986,10.6061,12695.76,1278.2,4.7271,1.8914,63.119,2.0651,44.206,9.834
2007-08-24,1.3615,157.7,27.693,7.442,0.67885,258.37,3.8335,3.26,9.378,1.6362,7.954,7.3275,35.064,1.8116,1.6581,1.4328,10.3019,10.6228,12804.91,1282.19,4.7482,1.9036,63.596,2.0748,44.156,9.8811
2007-08-27,1.3658,158.63,27.808,7.4423,0.6777,255.95,3.8265,3.2404,9.372,1.6436,7.9515,7.3255,35.0479,1.7969,1.6425,1.4327,10.326,10.6602,12811.2,1282.01,4.7578,1.887,63.715,2.0764,44.753,9.8111
2007-08-28,1.3664,157.55,27.716,7.4442,0.6789,257.42,3.832,3.2475,9.3721,1.6366,7.9475,7.3232,35.086,1.8128,1.6552,1.4421,10.3252,10.6584,12837.33,1284.28,4.7742,1.9197,63.845,2.0796,44.652,9.8993
2007-08-29,1.3631,156.48,27.628,7.4464,0.6772,257.57,3.8358,3.255,9.3987,1.637,7.9565,7.3212,35.033,1.811,1.6713,1.4464,10.2896,10.6331,12833.59,1284.04,4.7749,1.9527,63.793,2.0774,44.594,9.8985
2007-08-30,1.361,157.33,27.594,7.4472,0.678,255.44,3.8271,3.2616,9.3832,1.6402,7.959,7.3212,34.928,1.7943,1.6677,1.4454,10.2633,10.6142,12820.62,1280.02,4.7689,1.9404,63.695,2.0761,44.344,9.7932
2007-08-31,1.3705,159.25,27.726,7.4491,0.67795,253.91,3.8162,3.2666,9.3662,1.6451,7.944,7.3207,35.067,1.7817,1.6692,1.4446,10.3404,10.6866,12869,1285.87,4.7988,1.9347,63.783,2.0848,44.528,9.779
2007-09-03,1.3632,157.86,27.67,7.4485,0.67575,254.97,3.8199,3.2683,9.382,1.6479,7.9315,7.3198,34.903,1.7763,1.6592,1.4362,10.2844,10.6254,12799.08,1277.8,4.7746,1.9395,63.484,2.076,44.065,9.8359
2007-09-04,1.358,156.84,27.645,7.4487,0.6752,255.67,3.8243,3.3042,9.389,1.6466,7.929,7.321,34.898,1.776,1.6466,1.4305,10.2525,10.5866,12771.99,1275.64,4.7652,1.9415,63.351,2.0762,44.101,9.8713
2007-09-05,1.3588,157.11,27.64,7.4489,0.676,255.75,3.8225,3.3248,9.3948,1.6462,7.9105,7.3216,34.909,1.7717,1.6553,1.4329,10.2585,10.5897,12770.68,1274.62,4.768,1.9643,63.381,2.0752,44.222,9.8628
2007-09-06,1.3669,157.32,27.608,7.4472,0.6773,255.59,3.82,3.3235,9.345,1.6427,7.9075,7.3225,35.07,1.782,1.6571,1.4433,10.3042,10.6491,12845.44,1283.72,4.7886,1.9828,63.629,2.0862,44.486,9.891
2007-09-07,1.3696,157.79,27.631,7.4467,0.6773,254.47,3.8081,3.3032,9.326,1.6437,7.9085,7.3209,35.112,1.7697,1.6564,1.4398,10.3261,10.6646,12870.82,1284.96,4.7998,1.9834,63.734,2.0867,44.546,9.8556
2007-09-10,1.3795,156.64,27.6,7.447,0.67945,256.86,3.8113,3.313,9.3725,1.6377,7.896,7.3252,35.223,1.7955,1.6757,1.4569,10.3758,10.7331,12987.99,1295.42,4.8455,1.9891,64.278,2.1024,44.774,9.9704
2007-09-11,1.3824,157.31,27.63,7.4473,0.6802,254.58,3.7895,3.3163,9.32,1.6401,7.8515,7.3237,35.225,1.779,1.6715,1.4467,10.4001,10.761,13049.86,1294.48,4.8584,1.9819,65.056,2.1049,44.709,9.9094
2007-09-12,1.3885,158.14,27.515,7.4479,0.6837,254.69,3.7801,3.3151,9.2903,1.6422,7.8325,7.3222,35.269,1.775,1.6613,1.4461,10.4437,10.8141,13062.31,1294.78,4.8507,1.964,64.912,2.106,44.608,9.99
2007-09-13,1.3897,159.52,27.483,7.4476,0.68525,253.94,3.7815,3.3265,9.2766,1.6415,7.8345,7.3285,35.225,1.7576,1.6565,1.436,10.4373,10.8256,13066.65,1294.64,4.8327,1.9437,64.357,2.0987,44.535,9.9189
2007-09-14,1.386,159.2,27.508,7.4488,0.68915,254.95,3.7886,3.3651,9.2735,1.6463,7.8275,7.328,35.148,1.7526,1.6499,1.4286,10.4172,10.7951,13000.68,1287.04,4.8267,1.9407,63.978,2.0964,44.269,9.9654
2007-09-17,1.3877,159.45,27.501,7.4491,0.6943,255.21,3.7832,3.3895,9.2845,1.6458,7.802,7.3276,35.127,1.7576,1.653,1.4252,10.4393,10.8081,13027.03,1288.62,4.8417,1.9516,64.195,2.1025,44.376,9.9908
2007-09-18,1.3867,160.16,27.499,7.4508,0.6952,254.49,3.7837,3.38,9.2953,1.6479,7.807,7.3226,35.158,1.7524,1.6594,1.4226,10.4319,10.7992,13003.78,1290.6,4.8375,1.9612,63.941,2.1026,44.259,9.9727
2007-09-19,1.3975,161.8,27.673,7.4508,0.69865,252.2,3.775,3.3722,9.2565,1.6493,7.7775,7.3235,35.201,1.7313,1.6407,1.4155,10.5001,10.8835,12891.94,1294.99,4.8291,1.9131,63.726,2.1067,44.606,9.9004
2007-09-20,1.403,161.43,27.487,7.4537,0.6988,250.85,3.7701,3.3824,9.214,1.6461,7.7815,7.311,35.225,1.735,1.6248,1.4037,10.5428,10.9202,12851.48,1294.69,4.8361,1.8878,63.556,2.1097,44.447,9.9326
2007-09-21,1.4049,162.46,27.523,7.4532,0.6973,249.94,3.7655,3.3993,9.206,1.6517,7.7865,7.3057,35.246,1.7294,1.6324,1.4071,10.5418,10.9352,12868.88,1294.33,4.8392,1.8987,63.6,2.1167,44.554,9.887
2007-09-24,1.4113,162.35,27.568,7.4542,0.6969,250.06,3.7605,3.3878,9.1815,1.654,7.783,7.2995,35.266,1.7297,1.6249,1.4113,10.5997,10.9754,12878.11,1300.09,4.8386,1.8904,63.692,2.1162,44.806,9.8622
2007-09-25,1.4106,161.24,27.554,7.4561,0.70035,250.64,3.771,3.3923,9.2181,1.6488,7.806,7.2949,35.261,1.7405,1.6339,1.4137,10.5953,10.9567,12931.68,1299.23,4.8482,1.923,63.724,2.1173,45.066,9.8883
2007-09-26,1.4127,162.93,27.59,7.456,0.7005,250.94,3.7763,3.3801,9.2095,1.6527,7.771,7.2871,35.285,1.7212,1.6153,1.4208,10.6164,10.973,12941.74,1301.17,4.8406,1.8995,63.875,2.1153,44.99,9.8258
2007-09-27,1.418,163.29,27.606,7.4559,0.6993,250.14,3.7785,3.3751,9.2207,1.6577,7.75,7.2848,35.346,1.7238,1.6079,1.4163,10.656,11.0011,12960.52,1304.84,4.846,1.8862,63.916,2.115,44.92,9.737
2007-09-28,1.4179,163.55,27.532,7.4544,0.6968,250.69,3.773,3.3441,9.2147,1.6601,7.7185,7.2773,35.349,1.7159,1.6073,1.4122,10.6429,11.0055,12966.7,1297.59,4.8315,1.8737,63.841,2.1066,45.063,9.7562
2007-10-01,1.4232,164.76,27.538,7.4549,0.69735,251.42,3.77,3.3565,9.194,1.6603,7.6875,7.3114,35.4,1.718,1.6022,1.4142,10.6827,11.0576,12929.77,1300.45,4.8318,1.8666,63.781,2.1056,45.3,9.7958
2007-10-02,1.4165,163.92,27.495,7.4546,0.6938,251.3,3.7692,3.3574,9.2163,1.6646,7.6965,7.3045,35.325,1.7126,1.5972,1.4122,10.6324,10.9953,12876.69,1294.4,4.8239,1.8619,63.544,2.0995,44.969,9.7728
2007-10-03,1.4195,164.86,27.592,7.4544,0.6956,252.1,3.7741,3.3723,9.2037,1.6633,7.699,7.3066,35.36,1.7121,1.596,1.4131,10.6549,11.0115,12951.52,1297.28,4.8426,1.8642,63.948,2.1008,44.95,9.8028
2007-10-04,1.4109,164.51,27.535,7.4527,0.69355,252.61,3.7711,3.376,9.1755,1.6626,7.693,7.2969,35.259,1.7023,1.5943,1.4082,10.5904,10.9436,12874.46,1293.37,4.8112,1.8736,63.349,2.0895,44.655,9.778
2007-10-05,1.4136,164.6,27.53,7.4518,0.69285,250.8,3.7609,3.359,9.1848,1.6623,7.653,7.3255,35.291,1.6779,1.5846,1.3947,10.6106,10.9643,12849.62,1296.13,4.8077,1.8662,63.202,2.0847,44.691,9.7256
2007-10-08,1.4089,165.49,27.513,7.4517,0.69125,249.85,3.7465,3.3473,9.1665,1.6679,7.67,7.3268,35.233,1.6711,1.568,1.3863,10.5755,10.9316,12778.72,1288.58,4.7804,1.8448,62.273,2.0731,44.228,9.6373
2007-10-09,1.4037,164.54,27.483,7.4521,0.69185,250.18,3.7508,3.3538,9.163,1.6669,7.7055,7.3395,35.174,1.6679,1.569,1.3869,10.5516,10.892,12738.58,1289.37,4.7677,1.8466,62.184,2.0687,44.104,9.6537
2007-10-10,1.4146,166.05,27.49,7.4517,0.6926,249.68,3.7465,3.327,9.1532,1.672,7.697,7.3143,35.296,1.6782,1.5757,1.388,10.6258,10.9729,12837.5,1296.13,4.7736,1.8558,62.242,2.0725,44.489,9.6835
2007-10-11,1.4199,166.96,27.473,7.451,0.697,249.22,3.737,3.3305,9.1093,1.6733,7.6815,7.324,35.364,1.6851,1.5721,1.3874,10.6573,11.0099,12864.29,1302.62,4.7773,1.8445,62.49,2.0764,44.696,9.7164
2007-10-12,1.4173,166.51,27.482,7.4509,0.6985,250.2,3.7358,3.3411,9.1145,1.6803,7.649,7.3219,35.335,1.6956,1.572,1.3865,10.6475,10.9888,12840.74,1301.44,4.7763,1.8388,61.865,2.075,44.51,9.5884
2007-10-15,1.4226,167.52,27.523,7.4511,0.69695,250.09,3.7058,3.3381,9.0923,1.6792,7.661,7.3197,35.392,1.7183,1.5685,1.3835,10.7099,11.0284,12888.76,1304.95,4.7927,1.842,62.452,2.0813,44.855,9.6043
2007-10-16,1.415,165.17,27.526,7.4528,0.6965,251.05,3.7196,3.3513,9.1538,1.6753,7.666,7.3235,35.305,1.7314,1.5929,1.3878,10.638,10.9724,12819.9,1297.84,4.7862,1.893,62.755,2.0767,44.424,9.7399
2007-10-17,1.42,166.27,27.44,7.4539,0.6973,250.44,3.7021,3.3437,9.1456,1.6767,7.672,7.3225,35.364,1.7099,1.5901,1.387,10.6719,11.0099,12914.9,1304.41,4.7932,1.8886,62.764,2.0779,44.597,9.6592
2007-10-18,1.4299,165,27.447,7.4539,0.698,251.28,3.7107,3.3635,9.153,1.6697,7.6705,7.3225,35.508,1.7335,1.6054,1.395,10.7401,11.0833,13001.37,1313.36,4.8123,1.9132,62.844,2.0864,45.105,9.7787
2007-10-19,1.4288,164.86,27.239,7.4543,0.6973,250.55,3.684,3.3614,9.1677,1.6714,7.6715,7.3404,35.485,1.7161,1.5932,1.3809,10.7274,11.0747,12987.79,1308.92,4.7986,1.8958,63.01,2.0896,44.901,9.6997
2007-10-22,1.4166,161.4,27.215,7.4549,0.6975,253.55,3.6888,3.398,9.2145,1.665,7.7335,7.3476,35.336,1.7628,1.612,1.3866,10.6367,10.9798,12940.64,1299.09,4.7803,1.9136,62.472,2.0778,44.608,9.7485
2007-10-23,1.4254,163.5,27.182,7.4548,0.69575,251.66,3.6568,3.3698,9.19,1.6707,7.69,7.3399,35.445,1.7279,1.5948,1.3734,10.6972,11.0482,13028.16,1308.94,4.8079,1.8909,62.86,2.0886,44.88,9.611
2007-10-24,1.423,162.67,27.178,7.4542,0.6955,251.32,3.6549,3.3674,9.2127,1.6706,7.7455,7.337,35.417,1.7254,1.5833,1.3797,10.662,11.0306,13059.58,1306.6,4.7948,1.8941,62.79,2.0801,44.974,9.4715
2007-10-25,1.4309,163.64,27.114,7.4546,0.69765,250.79,3.6275,3.3465,9.2103,1.6701,7.73,7.344,35.503,1.7121,1.5813,1.3785,10.706,11.0912,13099.89,1312.14,4.8007,1.8902,63.031,2.0832,45.145,9.4439
2007-10-26,1.4384,164.5,26.962,7.4549,0.701,252.25,3.6309,3.3541,9.18,1.6732,7.7095,7.3449,35.579,1.7161,1.5734,1.383,10.7845,11.1488,13121.8,1308.94,4.8122,1.8792,63.372,2.0927,45.626,9.363
2007-10-29,1.4391,165.17,26.922,7.4546,0.69895,250.65,3.6246,3.3406,9.192,1.6776,7.722,7.3505,35.574,1.7132,1.5652,1.3822,10.7566,11.1544,13088.61,1305.41,4.8044,1.872,63.069,2.0887,45.591,9.405
2007-10-30,1.4407,165.41,26.86,7.4546,0.6972,251.05,3.6381,3.3437,9.1782,1.6751,7.721,7.344,35.598,1.7179,1.5688,1.3763,10.7632,11.1659,13117.57,1306.57,4.8184,1.8779,63.167,2.0898,45.572,9.4923
2007-10-31,1.4447,166.49,26.973,7.4547,0.6973,251.41,3.6377,3.336,9.2191,1.6762,7.791,7.3463,35.675,1.6987,1.5658,1.3768,10.7818,11.1966,13142.44,1301.39,4.8181,1.8863,63.104,2.0931,45.787,9.4822
2007-11-01,1.4423,166.29,27.026,7.4537,0.6924,251.96,3.6453,3.3312,9.2225,1.6735,7.8295,7.3472,35.628,1.6998,1.5626,1.3664,10.749,11.1886,13135.03,1303.69,4.806,1.8817,62.452,2.0899,45.56,9.49
2007-11-02,1.4479,166.88,26.941,7.454,0.6951,252.33,3.649,3.341,9.253,1.673,7.843,7.3465,35.694,1.706,1.5696,1.3531,10.7953,11.2334,13222.95,1313.39,4.8361,1.8921,62.694,2.0975,45.995,9.4801
